doi,analyte,candidate_i_id,candidate_j_id,pair_label,diff__ratio_hba_part,diff__ratio_hbd_part,diff__ratio_hba_fraction,diff__ratio_hba_to_hbd,diff__analyte_hba,diff__analyte_hbd,diff__analyte_heavyatoms,diff__analyte_logp,diff__analyte_molwt,diff__analyte_ringcount,diff__analyte_rotbonds,diff__analyte_tpsa,diff__des_hba_absdiff,diff__des_hba_wmean,diff__des_hbd_absdiff,diff__des_hbd_wmean,diff__des_heavyatoms_absdiff,diff__des_heavyatoms_wmean,diff__des_logp_absdiff,diff__des_logp_wmean,diff__des_ringcount_absdiff,diff__des_ringcount_wmean,diff__des_rotbonds_absdiff,diff__des_rotbonds_wmean,diff__des_tpsa_absdiff,diff__des_tpsa_wmean,diff__hba_hba,diff__hba_hbd,diff__hba_heavyatoms,diff__hba_logp,diff__hba_ringcount,diff__hba_rotbonds,diff__hba_tpsa,diff__hbd_hba,diff__hbd_hbd,diff__hbd_heavyatoms,diff__hbd_logp,diff__hbd_ringcount,diff__hbd_rotbonds,diff__hbd_tpsa,diff__pair_hba_absdiff,diff__pair_hba_product,diff__pair_hba_ratio,diff__pair_hbd_absdiff,diff__pair_hbd_product,diff__pair_hbd_ratio,diff__pair_hbond_acceptor_donor_product,diff__pair_hbond_balance_absdiff,diff__pair_hbond_complement_sum,diff__pair_hbond_donor_acceptor_product,diff__pair_heavyatoms_absdiff,diff__pair_heavyatoms_product,diff__pair_heavyatoms_ratio,diff__pair_logp_absdiff,diff__pair_logp_match_binary,diff__pair_logp_product,diff__pair_logp_ratio,diff__pair_molwt_absdiff,diff__pair_molwt_product,diff__pair_molwt_ratio,diff__pair_ringcount_absdiff,diff__pair_ringcount_product,diff__pair_rotbonds_absdiff,diff__pair_rotbonds_product,diff__pair_rotbonds_ratio,diff__pair_tpsa_absdiff,diff__pair_tpsa_match_binary,diff__pair_tpsa_product,diff__pair_tpsa_ratio
10.1016/j.molliq.2023.121806,4-nitrophenol,Camphor || Linoleic acid || 01:01,Carvone || Linoleic acid || 01:01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620000000000028,-0.043099999999999916,1.0,0.5,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.08619999999999983,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043099999999999916,0.0,-0.05604723999999894,0.003231534834926275,1.0079999999999814,140.22287999999753,-0.003009922919329111,-0.5,0.5,-0.5,-0.5,0.00952380952380949,0.0,0.0,0.0,0.0
10.1016/j.talanta.2017.03.020,alpha-HCH,Choline chloride || Urea || 01:02,Choline chloride || Phenol || 01:02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,3.0,-2.0,-2.3684,-1.578933333333333,-1.0,-0.6666666666666666,0.0,0.0,48.88,32.58666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-2.3683999999999994,-1.0,0.0,48.879999999999995,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.666666666666667,0.0,0.0,2.0,-24.0,0.6136363636363635,1.578933333333333,0.0,-5.754264640000001,18.680753729743167,22.704666666666697,-6603.243616,0.6978892362789382,0.6666666666666667,-0.6666666666666666,0.0,0.0,0.0,32.58666666666666,0.0,0.0,0.0
10.1016/j.talanta.2017.03.020,alpha-HCH,Choline chloride || Phenol || 01:02,Choline chloride || Urea || 01:02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6666666666666667,-3.0,2.0,2.3684,1.578933333333333,1.0,0.6666666666666666,0.0,0.0,-48.88,-32.58666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,2.3683999999999994,1.0,0.0,-48.879999999999995,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.0,-0.666666666666667,0.0,0.0,-2.0,24.0,-0.6136363636363635,-1.578933333333333,0.0,5.754264640000001,-18.680753729743167,-22.704666666666697,6603.243616,-0.6978892362789382,-0.6666666666666667,0.6666666666666666,0.0,0.0,0.0,-32.58666666666666,0.0,0.0,0.0
10.1016/j.talanta.2017.03.020,alpha-HCH,Choline chloride || Urea || 01:02,Choline chloride || Acetic acid || 01:02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,-1.0671,-0.7113999999999998,0.0,0.0,0.0,0.0,31.810000000000006,21.206666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0671,0.0,0.0,31.810000000000002,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.7114000000000003,0.0,-2.59262616,1.416643524728272,-0.0026666666666130823,0.7755519999918761,-0.00010346556268281404,0.0,0.0,0.0,0.0,0.0,21.206666666666663,0.0,0.0,0.0
10.1016/j.talanta.2017.03.020,alpha-HCH,Choline chloride || Acetic acid || 01:02,Choline chloride || Urea || 01:02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6666666666666667,0.0,0.0,1.0671,0.7113999999999998,0.0,0.0,0.0,0.0,-31.810000000000006,-21.206666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0671,0.0,0.0,-31.810000000000002,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.0,-0.666666666666667,0.0,0.0,0.0,0.0,0.0,-0.7114000000000003,0.0,2.59262616,-1.416643524728272,0.0026666666666130823,-0.7755519999918761,0.00010346556268281404,0.0,0.0,0.0,0.0,0.0,-21.206666666666663,0.0,0.0,0.0
10.1016/j.talanta.2017.03.020,alpha-HCH,Choline chloride || Urea || 01:02,Choline chloride || Glycerol || 01:02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.333333333333333,-1.0,-0.6666666666666663,2.0,-1.333333333333334,0.6918999999999997,0.4612666666666667,0.0,0.0,2.0,-1.3333333333333335,8.420000000000002,5.613333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.6919,0.0,-2.0,8.420000000000002,-1.333333333333333,0.0,0.0,-0.6666666666666663,0.0,0.0,0.0,-2.0,0.0,0.0,1.333333333333334,-16.0,0.4500000000000002,-0.46126666666666605,0.0,1.6810402400000006,-0.432414961701989,21.358666666666693,-6211.783744000008,0.6647031299423753,0.0,0.0,-1.3333333333333335,0.0,0.0,5.613333333333337,0.0,0.0,0.0
10.1016/j.talanta.2017.03.020,alpha-HCH,Choline chloride || Glycerol || 01:02,Choline chloride || Urea || 01:02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.333333333333333,1.0,0.6666666666666663,-2.0,1.333333333333334,-0.6918999999999997,-0.4612666666666667,0.0,0.0,-2.0,1.3333333333333335,-8.420000000000002,-5.613333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-0.6919,0.0,2.0,-8.420000000000002,1.333333333333333,0.0,0.0,0.6666666666666663,0.0,0.0,0.0,2.0,0.0,0.0,-1.333333333333334,16.0,-0.4500000000000002,0.46126666666666605,0.0,-1.6810402400000006,0.432414961701989,-21.358666666666693,6211.783744000008,-0.6647031299423753,0.0,0.0,1.3333333333333335,0.0,0.0,-5.613333333333337,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Methyltriphenylphosphonium bromide (MTPB) || Hexanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285712,-0.5136000000000001,0.2229142857142854,0.0,0.0,2.0,0.5714285714285716,0.0,0.0,0.0,0.0,4.0,1.5603999999999976,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285712,14.857142857142946,-0.14453047448878298,-0.2229142857142854,0.0,0.8559239828571421,-0.3298921996409776,-8.015428571428515,2944.251269142849,-0.12325702981871123,0.0,0.0,-0.5714285714285716,3.4285714285714306,-0.20071684587813632,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Methyltriphenylphosphonium bromide (MTPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.5714285714285712,0.5136000000000001,-0.2229142857142854,0.0,0.0,-2.0,-0.5714285714285716,0.0,0.0,0.0,0.0,-4.0,-1.5603999999999976,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285712,-14.857142857142946,0.14453047448878298,0.2229142857142854,0.0,-0.8559239828571421,0.3298921996409776,8.015428571428515,-2944.251269142849,0.12325702981871123,0.0,0.0,0.5714285714285716,-3.4285714285714306,0.20071684587813632,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Ethyltriphenylphosphonium bromide (ETPB) || Hexanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4285714285714288,-0.12350000000000083,0.16718571428571405,0.0,0.0,3.0,0.4285714285714288,0.0,0.0,0.0,0.0,3.0,1.1702999999999983,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4285714285714288,11.142857142857224,-0.10684931506849349,-0.16718571428571405,0.0,0.6419429871428566,-0.23857416793879782,-6.011571428571358,2208.1884518571314,-0.0912288864643851,0.0,0.0,-0.4285714285714288,2.571428571428573,-0.14516129032258074,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Ethyltriphenylphosphonium bromide (ETPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.4285714285714288,0.12350000000000083,-0.16718571428571405,0.0,0.0,-3.0,-0.4285714285714288,0.0,0.0,0.0,0.0,-3.0,-1.1702999999999983,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714288,-11.142857142857224,0.10684931506849349,0.16718571428571405,0.0,-0.6419429871428566,0.23857416793879782,6.011571428571358,-2208.1884518571314,0.0912288864643851,0.0,0.0,0.4285714285714288,-2.571428571428573,0.14516129032258074,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Propyltriphenylphosphonium bromide (PTPB) || Hexanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142865,0.26659999999999795,0.11145714285714292,0.0,0.0,2.0,0.2857142857142856,0.0,0.0,0.0,0.0,2.0,0.7801999999999996,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142865,7.428571428571502,-0.07022959675863438,-0.1114571428571427,0.0,0.42796199142857194,-0.1535598379906009,-4.007714285714286,1472.1256345714355,-0.06003097797708401,0.0,0.0,-0.2857142857142856,1.7142857142857117,-0.09343715239154604,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Propyltriphenylphosphonium bromide (PTPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.2857142857142865,-0.26659999999999795,-0.11145714285714292,0.0,0.0,-2.0,-0.2857142857142856,0.0,0.0,0.0,0.0,-2.0,-0.7801999999999996,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142865,-7.428571428571502,0.07022959675863438,0.1114571428571427,0.0,-0.42796199142857194,0.1535598379906009,4.007714285714286,-1472.1256345714355,0.06003097797708401,0.0,0.0,0.2857142857142856,-1.7142857142857117,0.09343715239154604,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Hexyltriphenylphosphonium bromide (HTPB) || Hexanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.14285714285714235,-0.39010000000000045,-0.05572857142857157,0.0,0.0,-1.0,-0.14285714285714235,0.0,0.0,0.0,0.0,-1.0,-0.39010000000000034,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714235,-3.7142857142856087,0.033691225472046504,0.055728571428571794,0.0,-0.21398099571428641,0.06957568417656201,2.003857142857157,-736.0628172857105,0.028892076568898695,0.0,0.0,0.14285714285714235,-0.8571428571428541,0.04233870967741926,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Hexyltriphenylphosphonium bromide (HTPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714235,0.39010000000000045,0.05572857142857157,0.0,0.0,1.0,0.14285714285714235,0.0,0.0,0.0,0.0,1.0,0.39010000000000034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714235,3.7142857142856087,-0.033691225472046504,-0.055728571428571794,0.0,0.21398099571428641,-0.06957568417656201,-2.003857142857157,736.0628172857105,-0.028892076568898695,0.0,0.0,-0.14285714285714235,0.8571428571428541,-0.04233870967741926,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Heptyltriphenylphosphonium bromide (HeTPB) || Hexanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.2857142857142847,-0.7802000000000007,-0.11145714285714314,0.0,0.0,-2.0,-0.2857142857142856,0.0,0.0,0.0,0.0,-2.0,-0.7802000000000007,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142847,-7.428571428571331,0.06648401826483985,0.11145714285714314,0.0,-0.42796199142857194,0.13493118528156378,4.007714285714314,-1472.1256345714355,0.057072125922985606,0.0,0.0,0.2857142857142856,-1.7142857142857117,0.08211143695014655,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Heptyltriphenylphosphonium bromide (HeTPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142847,0.7802000000000007,0.11145714285714314,0.0,0.0,2.0,0.2857142857142856,0.0,0.0,0.0,0.0,2.0,0.7802000000000007,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142847,7.428571428571331,-0.06648401826483985,-0.11145714285714314,0.0,0.42796199142857194,-0.13493118528156378,-4.007714285714314,1472.1256345714355,-0.057072125922985606,0.0,0.0,-0.2857142857142856,1.7142857142857117,-0.08211143695014655,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,(1-octyl) triphenylphosphonium bromide (OTPB) || Hexanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7142857142857153,-0.9468000000000012,0.2847999999999997,0.0,0.0,2.0,0.5714285714285716,0.0,0.0,0.0,0.0,5.0,1.9935999999999987,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857135,18.57142857142867,-0.18331990330378778,-0.2847999999999997,0.0,1.0935465599999992,-0.4395747498100051,-10.0192857142857,3680.3140864285742,-0.15614899612178634,0.0,0.0,-0.5714285714285716,3.4285714285714306,-0.20071684587813632,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,(1-octyl) triphenylphosphonium bromide (OTPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.7142857142857153,0.9468000000000012,-0.2847999999999997,0.0,0.0,-2.0,-0.5714285714285716,0.0,0.0,0.0,0.0,-5.0,-1.9935999999999987,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857135,-18.57142857142867,0.18331990330378778,0.2847999999999997,0.0,-1.0935465599999992,0.4395747498100051,10.0192857142857,-3680.3140864285742,0.15614899612178634,0.0,0.0,0.5714285714285716,-3.4285714285714306,0.20071684587813632,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Pentanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8571428571428577,-0.3900999999999999,0.33437142857142854,0.0,0.0,-1.0,0.8571428571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3900999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428571428594,22.285714285714334,-0.22326722551625444,-0.3343714285714281,0.0,1.283885974285715,-0.5344684374468538,-12.023142857142886,4416.376903714292,-0.18994021001330852,0.0,0.0,-0.8571428571428572,5.142857142857142,-0.3251612903225807,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Pentanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8571428571428577,0.3900999999999999,-0.33437142857142854,0.0,0.0,1.0,-0.8571428571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3900999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428594,-22.285714285714334,0.22326722551625444,0.3343714285714281,0.0,-1.283885974285715,0.5344684374468538,12.023142857142886,-4416.376903714292,0.18994021001330852,0.0,0.0,0.8571428571428572,-5.142857142857142,0.3251612903225807,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Heptanoic acid || 01:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8571428571428577,0.39009999999999995,-0.3343714285714283,0.0,0.0,1.0,-0.8571428571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3900999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428577,-22.28571428571422,0.18935321657707638,0.33437142857142854,0.0,-1.283885974285714,0.36099992863971697,12.023142857142915,-4416.376903714299,0.16317374722358124,0.0,0.0,0.8571428571428568,-5.142857142857142,0.21970357454228417,0.0,0.0,0.0,0.0
10.1016/j.talanta.2025.127692,Picoxystrobin,Amyltriphenylphosphonium bromide (ATPB) || Heptanoic acid || 01:06,Amyltriphenylphosphonium bromide (ATPB) || Hexanoic acid || 01:06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8571428571428577,-0.39009999999999995,0.3343714285714283,0.0,0.0,-1.0,0.8571428571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3900999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428571428577,22.28571428571422,-0.18935321657707638,-0.33437142857142854,0.0,1.283885974285714,-0.36099992863971697,-12.023142857142915,4416.376903714299,-0.16317374722358124,0.0,0.0,-0.8571428571428568,5.142857142857142,-0.21970357454228417,0.0,0.0,0.0,0.0
